beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.12,0.4300000000000002,1867.6280606471585,379.2677429380639,7.117395571469378e-06,-391.6047591219369,-330.36832706633004,-387.9871463981657,-297.1689923401223,0.0,4,293,3209.0,80.0,661.0,13,54,5,51
0.12,0.4400000000000002,3440.2032401201727,722.0696671143767,1.2024769824956532e-05,-2958.9138289529023,-2494.7943645336163,-2930.535543415649,-2167.347611967715,0.0,4,213,8253.0,59.0,1825.0,10,38,7,35
0.12,0.45000000000000023,3001.4230461704883,620.814686520865,9.068452740812104e-06,-846.4182153923753,-659.7913810077666,-838.7915692592811,-595.955481295329,0.0,4,343,6547.0,114.0,1403.0,13,40,6,36
0.12,0.48000000000000026,3113.819767049253,642.1247363895377,8.262483465129823e-06,-876.6411840940924,-706.683927294398,-867.7204814871699,-612.4373883699396,0.0,4,316,6651.0,109.0,1421.0,11,41,6,38
0.12,0.5600000000000003,3381.8760896012536,695.3684200359787,5.686776709875406e-06,-556.2940204619244,-431.7983907435119,-548.7572731252217,-394.7604224188652,0.0,4,472,7068.0,137.0,1496.0,13,42,8,38
0.12,0.5800000000000003,3988.811847948376,832.0454589944791,6.692843359335024e-06,-399.0197945374365,-336.32278901596663,-388.8934576517185,-322.1105120017448,0.0,4,657,9342.0,160.0,2027.0,16,37,11,34
0.12,0.5900000000000003,3239.0143707229827,663.3974032081625,4.666481138602451e-06,-480.4799348686875,-375.805575263785,-468.6453240046459,-334.0104541032832,0.0,4,495,6528.0,138.0,1371.0,11,45,5,41
0.12,0.6800000000000004,2825.557323343485,574.3637965900474,2.327314788653726e-06,-9656.640505919726,-2914.9307151379367,-2064.6540453926664,-1661.4821060268107,0.0,4,409,5386.0,110.0,1111.0,18,56,4,52
0.12,0.7000000000000004,5594.187593684478,1192.7447861969467,6.417933411428172e-06,-3314.7720915146924,-4347.055086866245,-1449.3559585832409,-2206.784356795575,0.0,4,724,15041.0,167.0,3402.0,67,34,53,31
0.12,0.7600000000000005,5475.608522118798,1183.9934455758894,5.447259380035205e-06,-72.40950317218875,-84.06960236260227,-58.74929746958787,-72.45814232545145,0.0,4,2649,16284.0,539.0,3680.0,51,31,47,28
0.12,0.7700000000000005,5354.295671273362,1157.1508877771012,5.3835449336769805e-06,-46.31440571504392,-47.93684389940309,-38.780009413377776,-42.77522585559937,0.0156254768371582,4,2933,16562.0,603.0,3745.0,49,30,37,27
0.12,0.8100000000000005,5988.256900662607,1331.4834967371294,6.367162572111001e-06,-16.153065698675242,-18.12635133529163,-14.570966861691412,-16.878640151010202,0.0,4,4657,20384.0,973.0,4775.0,44,28,34,25
